"pwsid","category","hh_use","service","commodity_unit_price"
"NC0407035","inside",0,"sewer",0
"NC0407035","inside",1000,"sewer",0
"NC0407035","inside",2000,"sewer",0
"NC0407035","inside",3000,"sewer",0
"NC0407035","inside",4000,"sewer",0
"NC0407035","inside",5000,"sewer",0
"NC0407035","inside",6000,"sewer",0
"NC0407035","inside",7000,"sewer",0
"NC0407035","inside",8000,"sewer",0
"NC0407035","inside",9000,"sewer",0
"NC0407035","inside",10000,"sewer",0
"NC0407035","inside",11000,"sewer",0
"NC0407035","inside",12000,"sewer",0
"NC0407035","inside",13000,"sewer",0
"NC0407035","inside",14000,"sewer",0
"NC0407035","inside",15000,"sewer",0
"NC0407035","inside",16000,"sewer",0
"NC0407035","inside",0,"water",0
"NC0407035","inside",1000,"water",0
"NC0407035","inside",2000,"water",0
"NC0407035","inside",3000,"water",2.62
"NC0407035","inside",4000,"water",3.94
"NC0407035","inside",5000,"water",4.73
"NC0407035","inside",6000,"water",5.26
"NC0407035","inside",7000,"water",5.64
"NC0407035","inside",8000,"water",5.92
"NC0407035","inside",9000,"water",6.14
"NC0407035","inside",10000,"water",6.31
"NC0407035","inside",11000,"water",6.46
"NC0407035","inside",12000,"water",6.58
"NC0407035","inside",13000,"water",6.68
"NC0407035","inside",14000,"water",6.76
"NC0407035","inside",15000,"water",6.84
"NC0407035","inside",16000,"water",6.91
"NC0407040","inside",0,"sewer",0
"NC0407040","inside",1000,"sewer",0
"NC0407040","inside",2000,"sewer",0
"NC0407040","inside",3000,"sewer",0
"NC0407040","inside",4000,"sewer",0
"NC0407040","inside",5000,"sewer",0
"NC0407040","inside",6000,"sewer",0
"NC0407040","inside",7000,"sewer",0
"NC0407040","inside",8000,"sewer",0
"NC0407040","inside",9000,"sewer",0
"NC0407040","inside",10000,"sewer",0
"NC0407040","inside",11000,"sewer",0
"NC0407040","inside",12000,"sewer",0
"NC0407040","inside",13000,"sewer",0
"NC0407040","inside",14000,"sewer",0
"NC0407040","inside",15000,"sewer",0
"NC0407040","inside",16000,"sewer",0
"NC0407040","inside",0,"water",0
"NC0407040","inside",1000,"water",0
"NC0407040","inside",2000,"water",0
"NC0407040","inside",3000,"water",2.04
"NC0407040","inside",4000,"water",3.06
"NC0407040","inside",5000,"water",3.67
"NC0407040","inside",6000,"water",4.08
"NC0407040","inside",7000,"water",4.37
"NC0407040","inside",8000,"water",4.59
"NC0407040","inside",9000,"water",4.77
"NC0407040","inside",10000,"water",4.9
"NC0407040","inside",11000,"water",5.01
"NC0407040","inside",12000,"water",5.11
"NC0407040","inside",13000,"water",5.18
"NC0407040","inside",14000,"water",5.25
"NC0407040","inside",15000,"water",5.3
"NC0407040","inside",16000,"water",5.36
"NC0408010","inside",0,"sewer",0
"NC0408010","inside",1000,"sewer",0
"NC0408010","inside",2000,"sewer",1.88
"NC0408010","inside",3000,"sewer",2.5
"NC0408010","inside",4000,"sewer",2.81
"NC0408010","inside",5000,"sewer",3
"NC0408010","inside",6000,"sewer",3.12
"NC0408010","inside",7000,"sewer",3.21
"NC0408010","inside",8000,"sewer",3.28
"NC0408010","inside",9000,"sewer",3.33
"NC0408010","inside",10000,"sewer",3.38
"NC0408010","inside",11000,"sewer",3.41
"NC0408010","inside",12000,"sewer",3.44
"NC0408010","inside",13000,"sewer",3.46
"NC0408010","inside",14000,"sewer",3.48
"NC0408010","inside",15000,"sewer",3.5
"NC0408010","inside",16000,"sewer",3.52
"NC0408010","inside",0,"water",0
"NC0408010","inside",1000,"water",0
"NC0408010","inside",2000,"water",1.38
"NC0408010","inside",3000,"water",1.83
"NC0408010","inside",4000,"water",2.06
"NC0408010","inside",5000,"water",2.2
"NC0408010","inside",6000,"water",2.29
"NC0408010","inside",7000,"water",2.36
"NC0408010","inside",8000,"water",2.41
"NC0408010","inside",9000,"water",2.44
"NC0408010","inside",10000,"water",2.48
"NC0408010","inside",11000,"water",2.5
"NC0408010","inside",12000,"water",2.52
"NC0408010","inside",13000,"water",2.54
"NC0408010","inside",14000,"water",2.55
"NC0408010","inside",15000,"water",2.57
"NC0408010","inside",16000,"water",2.58
"NC0408010","outside",0,"sewer",0
"NC0408010","outside",1000,"sewer",0
"NC0408010","outside",2000,"sewer",3.74
"NC0408010","outside",3000,"sewer",5
"NC0408010","outside",4000,"sewer",5.62
"NC0408010","outside",5000,"sewer",6
"NC0408010","outside",6000,"sewer",6.25
"NC0408010","outside",7000,"sewer",6.43
"NC0408010","outside",8000,"sewer",6.56
"NC0408010","outside",9000,"sewer",6.67
"NC0408010","outside",10000,"sewer",6.75
"NC0408010","outside",11000,"sewer",6.82
"NC0408010","outside",12000,"sewer",6.87
"NC0408010","outside",13000,"sewer",6.92
"NC0408010","outside",14000,"sewer",6.96
"NC0408010","outside",15000,"sewer",7
"NC0408010","outside",16000,"sewer",7.03
"NC0408010","outside",0,"water",0
"NC0408010","outside",1000,"water",0
"NC0408010","outside",2000,"water",2.74
"NC0408010","outside",3000,"water",3.66
"NC0408010","outside",4000,"water",4.12
"NC0408010","outside",5000,"water",4.4
"NC0408010","outside",6000,"water",4.58
"NC0408010","outside",7000,"water",4.71
"NC0408010","outside",8000,"water",4.81
"NC0408010","outside",9000,"water",4.89
"NC0408010","outside",10000,"water",4.95
"NC0408010","outside",11000,"water",5
"NC0408010","outside",12000,"water",5.04
"NC0408010","outside",13000,"water",5.08
"NC0408010","outside",14000,"water",5.11
"NC0408010","outside",15000,"water",5.13
"NC0408010","outside",16000,"water",5.16
"NC0408015","inside",0,"sewer",0
"NC0408015","inside",1000,"sewer",2.75
"NC0408015","inside",2000,"sewer",2.75
"NC0408015","inside",3000,"sewer",2.75
"NC0408015","inside",4000,"sewer",2.75
"NC0408015","inside",5000,"sewer",2.75
"NC0408015","inside",6000,"sewer",2.75
"NC0408015","inside",7000,"sewer",2.75
"NC0408015","inside",8000,"sewer",2.75
"NC0408015","inside",9000,"sewer",2.75
"NC0408015","inside",10000,"sewer",2.75
"NC0408015","inside",11000,"sewer",2.75
"NC0408015","inside",12000,"sewer",2.75
"NC0408015","inside",13000,"sewer",2.75
"NC0408015","inside",14000,"sewer",2.75
"NC0408015","inside",15000,"sewer",2.75
"NC0408015","inside",16000,"sewer",2.75
"NC0408015","inside",0,"water",0
"NC0408015","inside",1000,"water",2.5
"NC0408015","inside",2000,"water",2.5
"NC0408015","inside",3000,"water",2.5
"NC0408015","inside",4000,"water",2.5
"NC0408015","inside",5000,"water",2.5
"NC0408015","inside",6000,"water",2.5
"NC0408015","inside",7000,"water",2.5
"NC0408015","inside",8000,"water",2.5
"NC0408015","inside",9000,"water",2.5
"NC0408015","inside",10000,"water",2.5
"NC0408015","inside",11000,"water",2.5
"NC0408015","inside",12000,"water",2.5
"NC0408015","inside",13000,"water",2.5
"NC0408015","inside",14000,"water",2.5
"NC0408015","inside",15000,"water",2.5
"NC0408015","inside",16000,"water",2.5
"NC0408015","outside",0,"sewer",0
"NC0408015","outside",1000,"sewer",4.25
"NC0408015","outside",2000,"sewer",4.25
"NC0408015","outside",3000,"sewer",4.25
"NC0408015","outside",4000,"sewer",4.25
"NC0408015","outside",5000,"sewer",4.25
"NC0408015","outside",6000,"sewer",4.25
"NC0408015","outside",7000,"sewer",4.25
"NC0408015","outside",8000,"sewer",4.25
"NC0408015","outside",9000,"sewer",4.25
"NC0408015","outside",10000,"sewer",4.25
"NC0408015","outside",11000,"sewer",4.25
"NC0408015","outside",12000,"sewer",4.25
"NC0408015","outside",13000,"sewer",4.25
"NC0408015","outside",14000,"sewer",4.25
"NC0408015","outside",15000,"sewer",4.25
"NC0408015","outside",16000,"sewer",4.25
"NC0408015","outside",0,"water",0
"NC0408015","outside",1000,"water",3.25
"NC0408015","outside",2000,"water",3.25
"NC0408015","outside",3000,"water",3.25
"NC0408015","outside",4000,"water",3.25
"NC0408015","outside",5000,"water",3.25
"NC0408015","outside",6000,"water",3.25
"NC0408015","outside",7000,"water",3.25
"NC0408015","outside",8000,"water",3.25
"NC0408015","outside",9000,"water",3.25
"NC0408015","outside",10000,"water",3.25
"NC0408015","outside",11000,"water",3.25
"NC0408015","outside",12000,"water",3.25
"NC0408015","outside",13000,"water",3.25
"NC0408015","outside",14000,"water",3.25
"NC0408015","outside",15000,"water",3.25
"NC0408015","outside",16000,"water",3.25
"NC0408040","inside",0,"sewer",0
"NC0408040","inside",1000,"sewer",0
"NC0408040","inside",2000,"sewer",0
"NC0408040","inside",3000,"sewer",0
"NC0408040","inside",4000,"sewer",0
"NC0408040","inside",5000,"sewer",0
"NC0408040","inside",6000,"sewer",0
"NC0408040","inside",7000,"sewer",0
"NC0408040","inside",8000,"sewer",0
"NC0408040","inside",9000,"sewer",0
"NC0408040","inside",10000,"sewer",0
"NC0408040","inside",11000,"sewer",0
"NC0408040","inside",12000,"sewer",0
"NC0408040","inside",13000,"sewer",0
"NC0408040","inside",14000,"sewer",0
"NC0408040","inside",15000,"sewer",0
"NC0408040","inside",16000,"sewer",0
"NC0408040","inside",0,"water",0
"NC0408040","inside",1000,"water",0
"NC0408040","inside",2000,"water",0
"NC0408040","inside",3000,"water",0
"NC0408040","inside",4000,"water",0
"NC0408040","inside",5000,"water",0
"NC0408040","inside",6000,"water",0
"NC0408040","inside",7000,"water",0
"NC0408040","inside",8000,"water",0
"NC0408040","inside",9000,"water",0
"NC0408040","inside",10000,"water",0
"NC0408040","inside",11000,"water",0
"NC0408040","inside",12000,"water",0
"NC0408040","inside",13000,"water",0
"NC0408040","inside",14000,"water",0
"NC0408040","inside",15000,"water",0
"NC0408040","inside",16000,"water",0
"NC0408085","inside",0,"sewer",0
"NC0408085","inside",1000,"sewer",0
"NC0408085","inside",2000,"sewer",0
"NC0408085","inside",3000,"sewer",0
"NC0408085","inside",4000,"sewer",0
"NC0408085","inside",5000,"sewer",0
"NC0408085","inside",6000,"sewer",0
"NC0408085","inside",7000,"sewer",0
"NC0408085","inside",8000,"sewer",0
"NC0408085","inside",9000,"sewer",0
"NC0408085","inside",10000,"sewer",0
"NC0408085","inside",11000,"sewer",0
"NC0408085","inside",12000,"sewer",0
"NC0408085","inside",13000,"sewer",0
"NC0408085","inside",14000,"sewer",0
"NC0408085","inside",15000,"sewer",0
"NC0408085","inside",16000,"sewer",0
"NC0408085","inside",0,"water",0
"NC0408085","inside",1000,"water",4.5
"NC0408085","inside",2000,"water",4.5
"NC0408085","inside",3000,"water",4.5
"NC0408085","inside",4000,"water",4.5
"NC0408085","inside",5000,"water",4.5
"NC0408085","inside",6000,"water",4.5
"NC0408085","inside",7000,"water",4.5
"NC0408085","inside",8000,"water",4.5
"NC0408085","inside",9000,"water",4.5
"NC0408085","inside",10000,"water",4.5
"NC0408085","inside",11000,"water",4.5
"NC0408085","inside",12000,"water",4.5
"NC0408085","inside",13000,"water",4.5
"NC0408085","inside",14000,"water",4.5
"NC0408085","inside",15000,"water",4.5
"NC0408085","inside",16000,"water",4.5
"NC0410010","inside",0,"sewer",0
"NC0410010","inside",1000,"sewer",0
"NC0410010","inside",2000,"sewer",0
"NC0410010","inside",3000,"sewer",0
"NC0410010","inside",4000,"sewer",1.65
"NC0410010","inside",5000,"sewer",2.65
"NC0410010","inside",6000,"sewer",3.31
"NC0410010","inside",7000,"sewer",3.78
"NC0410010","inside",8000,"sewer",4.14
"NC0410010","inside",9000,"sewer",4.41
"NC0410010","inside",10000,"sewer",4.63
"NC0410010","inside",11000,"sewer",4.81
"NC0410010","inside",12000,"sewer",4.96
"NC0410010","inside",13000,"sewer",5.09
"NC0410010","inside",14000,"sewer",5.2
"NC0410010","inside",15000,"sewer",5.3
"NC0410010","inside",16000,"sewer",5.38
"NC0410010","inside",0,"water",0
"NC0410010","inside",1000,"water",0
"NC0410010","inside",2000,"water",0
"NC0410010","inside",3000,"water",0
"NC0410010","inside",4000,"water",1.43
"NC0410010","inside",5000,"water",2.29
"NC0410010","inside",6000,"water",2.86
"NC0410010","inside",7000,"water",3.27
"NC0410010","inside",8000,"water",3.57
"NC0410010","inside",9000,"water",3.81
"NC0410010","inside",10000,"water",4
"NC0410010","inside",11000,"water",4.3
"NC0410010","inside",12000,"water",4.55
"NC0410010","inside",13000,"water",4.76
"NC0410010","inside",14000,"water",4.94
"NC0410010","inside",15000,"water",5.09
"NC0410010","inside",16000,"water",5.23
"NC0410010","outside",0,"sewer",0
"NC0410010","outside",1000,"sewer",0
"NC0410010","outside",2000,"sewer",0
"NC0410010","outside",3000,"sewer",0
"NC0410010","outside",4000,"sewer",4.11
"NC0410010","outside",5000,"sewer",6.58
"NC0410010","outside",6000,"sewer",8.22
"NC0410010","outside",7000,"sewer",9.4
"NC0410010","outside",8000,"sewer",10.28
"NC0410010","outside",9000,"sewer",10.96
"NC0410010","outside",10000,"sewer",11.51
"NC0410010","outside",11000,"sewer",11.96
"NC0410010","outside",12000,"sewer",12.34
"NC0410010","outside",13000,"sewer",12.65
"NC0410010","outside",14000,"sewer",12.92
"NC0410010","outside",15000,"sewer",13.16
"NC0410010","outside",16000,"sewer",13.36
"NC0410010","outside",0,"water",0
"NC0410010","outside",1000,"water",0
"NC0410010","outside",2000,"water",0
"NC0410010","outside",3000,"water",0
"NC0410010","outside",4000,"water",2.14
"NC0410010","outside",5000,"water",3.43
"NC0410010","outside",6000,"water",4.29
"NC0410010","outside",7000,"water",4.91
"NC0410010","outside",8000,"water",5.37
"NC0410010","outside",9000,"water",5.73
"NC0410010","outside",10000,"water",6.01
"NC0410010","outside",11000,"water",6.46
"NC0410010","outside",12000,"water",6.83
"NC0410010","outside",13000,"water",7.14
"NC0410010","outside",14000,"water",7.41
"NC0410010","outside",15000,"water",7.65
"NC0410010","outside",16000,"water",7.85
"NC0410020","inside",0,"sewer",0
"NC0410020","inside",1000,"sewer",0
"NC0410020","inside",2000,"sewer",0
"NC0410020","inside",3000,"sewer",0
"NC0410020","inside",4000,"sewer",0
"NC0410020","inside",5000,"sewer",1.66
"NC0410020","inside",6000,"sewer",2.77
"NC0410020","inside",7000,"sewer",3.57
"NC0410020","inside",8000,"sewer",4.16
"NC0410020","inside",9000,"sewer",4.63
"NC0410020","inside",10000,"sewer",5
"NC0410020","inside",11000,"sewer",5.3
"NC0410020","inside",12000,"sewer",5.55
"NC0410020","inside",13000,"sewer",5.77
"NC0410020","inside",14000,"sewer",5.95
"NC0410020","inside",15000,"sewer",6.11
"NC0410020","inside",16000,"sewer",6.25
"NC0410020","inside",0,"water",0
"NC0410020","inside",1000,"water",0
"NC0410020","inside",2000,"water",0
"NC0410020","inside",3000,"water",1.23
"NC0410020","inside",4000,"water",1.84
"NC0410020","inside",5000,"water",2.28
"NC0410020","inside",6000,"water",2.58
"NC0410020","inside",7000,"water",2.79
"NC0410020","inside",8000,"water",2.95
"NC0410020","inside",9000,"water",3.07
"NC0410020","inside",10000,"water",3.17
"NC0410020","inside",11000,"water",3.29
"NC0410020","inside",12000,"water",3.39
"NC0410020","inside",13000,"water",3.49
"NC0410020","inside",14000,"water",3.59
"NC0410020","inside",15000,"water",3.68
"NC0410020","inside",16000,"water",3.76
"NC0410020","outside",0,"sewer",0
"NC0410020","outside",1000,"sewer",0
"NC0410020","outside",2000,"sewer",0
"NC0410020","outside",3000,"sewer",0
"NC0410020","outside",4000,"sewer",0
"NC0410020","outside",5000,"sewer",2.08
"NC0410020","outside",6000,"sewer",3.47
"NC0410020","outside",7000,"sewer",4.46
"NC0410020","outside",8000,"sewer",5.2
"NC0410020","outside",9000,"sewer",5.78
"NC0410020","outside",10000,"sewer",6.25
"NC0410020","outside",11000,"sewer",6.62
"NC0410020","outside",12000,"sewer",6.94
"NC0410020","outside",13000,"sewer",7.21
"NC0410020","outside",14000,"sewer",7.44
"NC0410020","outside",15000,"sewer",7.63
"NC0410020","outside",16000,"sewer",7.81
"NC0410020","outside",0,"water",0
"NC0410020","outside",1000,"water",0
"NC0410020","outside",2000,"water",0
"NC0410020","outside",3000,"water",1.53
"NC0410020","outside",4000,"water",2.3
"NC0410020","outside",5000,"water",2.85
"NC0410020","outside",6000,"water",3.23
"NC0410020","outside",7000,"water",3.49
"NC0410020","outside",8000,"water",3.69
"NC0410020","outside",9000,"water",3.84
"NC0410020","outside",10000,"water",3.97
"NC0410020","outside",11000,"water",4.11
"NC0410020","outside",12000,"water",4.24
"NC0410020","outside",13000,"water",4.36
"NC0410020","outside",14000,"water",4.49
"NC0410020","outside",15000,"water",4.6
"NC0410020","outside",16000,"water",4.7
"NC0410025","inside",0,"sewer",0
"NC0410025","inside",1000,"sewer",0
"NC0410025","inside",2000,"sewer",0
"NC0410025","inside",3000,"sewer",0
"NC0410025","inside",4000,"sewer",2.5
"NC0410025","inside",5000,"sewer",4.01
"NC0410025","inside",6000,"sewer",5.33
"NC0410025","inside",7000,"sewer",6.27
"NC0410025","inside",8000,"sewer",6.98
"NC0410025","inside",9000,"sewer",7.53
"NC0410025","inside",10000,"sewer",7.97
"NC0410025","inside",11000,"sewer",8.36
"NC0410025","inside",12000,"sewer",8.69
"NC0410025","inside",13000,"sewer",8.97
"NC0410025","inside",14000,"sewer",9.2
"NC0410025","inside",15000,"sewer",9.41
"NC0410025","inside",16000,"sewer",9.61
"NC0410025","inside",0,"water",0
"NC0410025","inside",1000,"water",0
"NC0410025","inside",2000,"water",0
"NC0410025","inside",3000,"water",0
"NC0410025","inside",4000,"water",1.33
"NC0410025","inside",5000,"water",2.13
"NC0410025","inside",6000,"water",2.82
"NC0410025","inside",7000,"water",3.32
"NC0410025","inside",8000,"water",3.69
"NC0410025","inside",9000,"water",3.98
"NC0410025","inside",10000,"water",4.21
"NC0410025","inside",11000,"water",4.42
"NC0410025","inside",12000,"water",4.6
"NC0410025","inside",13000,"water",4.75
"NC0410025","inside",14000,"water",4.87
"NC0410025","inside",15000,"water",4.98
"NC0410025","inside",16000,"water",5.09
"NC0410025","outside",0,"sewer",0
"NC0410025","outside",1000,"sewer",0
"NC0410025","outside",2000,"sewer",0
"NC0410025","outside",3000,"sewer",0
"NC0410025","outside",4000,"sewer",3.76
"NC0410025","outside",5000,"sewer",6.02
"NC0410025","outside",6000,"sewer",8
"NC0410025","outside",7000,"sewer",9.42
"NC0410025","outside",8000,"sewer",10.48
"NC0410025","outside",9000,"sewer",11.3
"NC0410025","outside",10000,"sewer",11.96
"NC0410025","outside",11000,"sewer",12.55
"NC0410025","outside",12000,"sewer",13.04
"NC0410025","outside",13000,"sewer",13.45
"NC0410025","outside",14000,"sewer",13.81
"NC0410025","outside",15000,"sewer",14.12
"NC0410025","outside",16000,"sewer",14.42
"NC0410025","outside",0,"water",0
"NC0410025","outside",1000,"water",0
"NC0410025","outside",2000,"water",0
"NC0410025","outside",3000,"water",0
"NC0410025","outside",4000,"water",2
"NC0410025","outside",5000,"water",3.2
"NC0410025","outside",6000,"water",4.24
"NC0410025","outside",7000,"water",4.98
"NC0410025","outside",8000,"water",5.54
"NC0410025","outside",9000,"water",5.97
"NC0410025","outside",10000,"water",6.32
"NC0410025","outside",11000,"water",6.64
"NC0410025","outside",12000,"water",6.9
"NC0410025","outside",13000,"water",7.12
"NC0410025","outside",14000,"water",7.31
"NC0410025","outside",15000,"water",7.48
"NC0410025","outside",16000,"water",7.64
"NC0410035","inside",0,"sewer",0
