"pwsid","service_area","city_name","utility_name","date","year","service","website","last_updated","order"
"PA1090070","Warrington Township Water and Sewer Authority","Warrington Township","Bucks County Water and Sewer Authority - Solebury",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090074","Pennsylvania American Water Co-Yardley District","Lower Makefield Township","Pennsylvania American Water Co-Yardley District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1090074","Pennsylvania American Water Co-Yardley District","Yardley Borough","Pennsylvania American Water Co-Yardley District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1090074","Pennsylvania American Water Co-Yardley District","Lower Makefield Township","Bucks County Water and Sewer Authority",2019-01-01,"2019","wastewater","https://www.lmt.org/wp-content/uploads/2019/01/2019-Fee-Resolution-All-Departments-1.pdf",2020,2
"PA1090074","Pennsylvania American Water Co-Yardley District","Yardley Borough","Yardley Borough Sewer Authority",2020-01-01,"2020","wastewater","https://www.yardleyboroughsewer.com/sewer-rates/",2020,2
"PA1090078","Aqua PA Bensalem","Aqua PA Bensalem","Aqua PA Bensalem",2019-01-01,"2019","drinking water","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,1
"PA1090078","Aqua PA Bensalem","Aqua PA Bensalem","Aqua PA Bensalem",2019-01-01,"2019","wastewater","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,2
"PA1090079","Bucks County Water and Sewer Authority - Main","Bucks County Water and Sewer Authority - Main","Bucks County Water and Sewer Authority - Main",2018-01-01,"2018","drinking water","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,1
"PA1090079","Bucks County Water and Sewer Authority - Main","Bucks County Water and Sewer Authority - Main","Bucks County Water and Sewer Authority - Main",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090081","Doylestown Borough","Doylestown Borough","Doylestown Borough",2020-01-01,"2020","drinking water","https://doylestownborough.net/pages/departments/water-department",2020,1
"PA1090081","Doylestown Borough","Doylestown Borough","Bucks County Water and Sewer Authority",2020-01-01,"2020","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090082","Quakertown Borough","Quakertown Borough","Quakertown Borough",2020-01-01,"2020","drinking water","https://www.quakertown.org/government/finance/fee-schedule",2020,1
"PA1090082","Quakertown Borough","Quakertown Borough","Quakertown Borough",2020-01-01,"2020","drinking water","https://www.quakertown.org/home/showdocument?id=3318",2020,1
"PA1090082","Quakertown Borough","Richland Township","Quakertown Borough",2020-01-01,"2020","drinking water","https://www.quakertown.org/government/finance/fee-schedule",2020,1
"PA1090082","Quakertown Borough","Richland Township","Quakertown Borough",2020-01-01,"2020","drinking water","https://www.quakertown.org/home/showdocument?id=3318",2020,1
"PA1090082","Quakertown Borough","Richland Township","Bucks County Water and Sewer Authority",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090082","Quakertown Borough","Quakertown Borough","Quakertown Borough",2020-01-01,"2020","wastewater","https://www.quakertown.org/government/finance/fee-schedule",2020,2
"PA1090082","Quakertown Borough","Quakertown Borough","Quakertown Borough",2020-01-01,"2020","wastewater","https://www.quakertown.org/home/showdocument?id=3318",2020,2
"PA1090082","Quakertown Borough","Richland Township","Quakertown Borough",2020-01-01,"2020","wastewater","https://www.quakertown.org/home/showdocument?id=3318",2020,2
"PA1090089","Northampton Bucks County Municipal Authority","Northampton Bucks County Municipal Authority","Northampton Bucks County Municipal Authority",2017-02-01,"2017","drinking water","https://nbcmatoday.org/p-23-Rates,-Regs-and-Reports",2020,1
"PA1090089","Northampton Bucks County Municipal Authority","Northampton Bucks County Municipal Authority","Northampton Bucks County Municipal Authority",2017-02-01,"2017","wastewater","https://nbcmatoday.org/p-23-Rates,-Regs-and-Reports",2020,2
"PA1090107","Dublin Borough","Dublin Borough","Dublin Borough",2020-01-01,"2020","drinking water","http://www.dublinborough.org/ws_faq.html#:~:text=Dublin%20Borough%20bills%20for%20Trash,rate%20of%20%243.70%2F1%2C000%20gallons.",2020,1
"PA1090107","Dublin Borough","Dublin Borough","Dublin Borough",2020-01-01,"2020","wastewater","http://www.dublinborough.org/ws_faq.html#:~:text=Dublin%20Borough%20bills%20for%20Trash,rate%20of%20%243.70%2F1%2C000%20gallons.",2020,2
"PA1090117","Hilltown Township Water and Sewer Authority","Hilltown Township","Hilltown Township Water and Sewer Authority",2020-01-01,"2020","drinking water","https://www.htwsa.org/information/rates-billing/",2020,1
"PA1090117","Hilltown Township Water and Sewer Authority","Silverdale Borough","Hilltown Township Water and Sewer Authority",2020-01-01,"2020","drinking water","https://www.htwsa.org/information/rates-billing/",2020,1
"PA1090117","Hilltown Township Water and Sewer Authority","Hilltown Township","Hilltown Township Water and Sewer Authority",2020-01-01,"2020","wastewater","https://www.htwsa.org/information/rates-billing/",2020,2
"PA1090117","Hilltown Township Water and Sewer Authority","Silverdale Borough","Hilltown Township Water and Sewer Authority",2020-01-01,"2020","wastewater","https://www.htwsa.org/information/rates-billing/",2020,2
"PA1090125","Milford Township Water Authority","Milford Township","Milford Township Water Authority",2019-01-01,"2019","drinking water","https://emma.msrb.org/ER1342563.pdf",2020,1
"PA1090125","Milford Township Water Authority","Milford Township","Milford Trumbauersville Area Sewer Authority",2019-01-01,"2019","wastewater","could not find",2020,2
"PA1090127","Warwick Township Water and Sewer Authority","Warwick Township","Warwick Township Water and Sewer Authority",2019-01-01,"2019","drinking water","https://wtwsa.org/rate-schedule/",2020,1
"PA1090127","Warwick Township Water and Sewer Authority","Warwick Township","Warwick Township Water and Sewer Authority",2019-01-01,"2019","wastewater","https://wtwsa.org/rate-schedule/",2020,2
"PA1090128","Doylestown Township Municipal Authority","Doylestown Township","Doylestown Township Municipal Authority",2019-01-07,"2019","drinking water","https://doylestownpa.org/dtma-forms-docs/",2020,1
"PA1090128","Doylestown Township Municipal Authority","Doylestown Township","Bucks County Water and Sewer Authority",2020-01-01,"2020","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090129","Bucks County Water and Sewer Authority - Solebury","Solebury","Bucks County Water and Sewer Authority - Solebury",2018-01-01,"2018","drinking water","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,1
"PA1090129","Bucks County Water and Sewer Authority - Solebury","Solebury","Bucks County Water and Sewer Authority - Solebury",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090130","Bucks County Water and Sewer Authority - New Hope","New Hope","Bucks County Water and Sewer Authority - New Hope",2018-01-01,"2018","drinking water","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,1
"PA1090130","Bucks County Water and Sewer Authority - New Hope","New Hope","Bucks County Water and Sewer Authority - New Hope",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090131","Richland Township Water Authority","Richland Township","Richland Township Water Authority",2020-01-01,"2020","drinking water","https://www.quakertown.org/government/finance/fee-schedule",2020,1
"PA1090131","Richland Township Water Authority","Richland Township","Bucks County Water and Sewer Authority",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1090160","Bucks County Water and Sewer Authority - Fox Run Preserve","Fox Run Preserve","Bucks County Water and Sewer Authority - Fox Run Preserve",2018-01-01,"2018","drinking water","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,1
"PA1090160","Bucks County Water and Sewer Authority - Fox Run Preserve","Fox Run Preserve","Bucks County Water and Sewer Authority - Fox Run Preserve",2018-01-01,"2018","wastewater","https://emma.msrb.org/ER1238308-ER968698-ER1369614.pdf",2020,2
"PA1150026","Downingtown Municpal Water Authority","Downingtown Borough","Downingtown Municipal Water Authority",2020-01-01,"2020","drinking water","https://www.dtownwater.com/water-rates",2020,1
"PA1150026","Downingtown Municpal Water Authority","East Caln Township","Downingtown Municipal Water Authority",2020-01-01,"2020","drinking water","https://www.dtownwater.com/water-rates",2020,1
"PA1150026","Downingtown Municpal Water Authority","Caln Township","Caln Township Municipal Authority",2020-01-01,"2020","wastewater","http://www.calntownship.org/pay-my-bills.html",2020,2
"PA1150026","Downingtown Municpal Water Authority","Downingtown Borough","Downingtown Borough",2020-01-01,"2020","wastewater","https://www.downingtown.org/sewer-refuse/pages/sewerrefuse-billing-information",2020,2
"PA1150026","Downingtown Municpal Water Authority","East Caln Township","East Caln Township",2020-01-01,"2020","wastewater","https://www.eastcalntownship.com/138/Sewer",2020,2
"PA1150035","Aqua PA Uwchlan","Aqua PA Uwchlan","Aqua PA Uwchlan",2019-01-01,"2019","drinking water","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,1
"PA1150035","Aqua PA Uwchlan","Upper Uwchlan","Upper Uwchlan Municipal Authority",2018-01-01,"2018","wastewater","https://www.upperuwchlan-pa.gov/82/Trash-Sewer-Billing",2020,2
"PA1150035","Aqua PA Uwchlan","Uwchlan Township","Uwchlan Township",2020-01-01,"2020","wastewater","https://www.uwchlan.com/221/Sewer-Trash-Billing",2020,2
"PA1150066","Oxford Borough","Oxford Borough","Oxford Borough",2020-04-01,"2020","drinking water","https://www.oxfordboro.org/home/news/new-water-rates-effective-412020",2020,1
"PA1150066","Oxford Borough","Oxford Borough","Oxford Area Sewer Authority",2020-01-01,"2020","wastewater","http://oxfordsewer.org/",2020,2
"PA1150077","Phoenixville Borough","Phoenixville","Phoenixville Borough",2007-12-20,"2007","drinking water","https://ecode360.com/14092250 and http://phoenixville.org/DocumentCenter/View/746/Schedule-of-Fees---Approved-PDF?bidId=",2020,1
"PA1150077","Phoenixville Borough","Phoenixville","Phoenixville Borough",2007-12-20,"2007","wastewater","https://ecode360.com/14092250 and http://phoenixville.org/DocumentCenter/View/746/Schedule-of-Fees---Approved-PDF?bidId=",2020,2
"PA1150089","Aqua PA Spring Run","Aqua PA Spring Run","Aqua PA Spring Run",2019-01-01,"2019","drinking water","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,1
"PA1150089","Aqua PA Spring Run","East Bradford Township","Aqua PA Spring Run",2019-01-01,"2019","wastewater","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,2
"PA1150089","Aqua PA Spring Run","Newlin Township","Aqua PA Spring Run",2019-01-01,"2019","wastewater","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,2
"PA1150089","Aqua PA Spring Run","West Bradford","West Bradford",2019-01-01,"2019","wastewater","no data",2020,2
"PA1150098","Aqua PA West Chester","West Chester","Aqua PA West Chester",2019-01-01,"2019","drinking water","https://www.aquaamerica.com/our-states/pennsylvania.aspx",2020,1
"PA1150098","Aqua PA West Chester","West Chester","West Chester",2013-01-01,"2013","wastewater","https://west-chester.com/171/Water-Sewer-Bill",2020,2
"PA1150098","Aqua PA West Chester","West Chester","West Chester",2017-01-01,"2017","stormwater","https://west-chester.com/549/SPF-Documents",2020,4
"PA1150106","Pennsylvania American Water Co-Coatesville District","Caln Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","Coatesville City","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","East Fallowfield Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","Parksburg Borough","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","Sadsbury Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","South Coatesville Borough","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","Valley Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","West Caln Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","West Sadsbury Township","Pennsylvania American Water Co-Coatesville District",2020-04-01,"2020","drinking water","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC_WaterTariff.pdf?sr=b&si=DNNFileManagerPolicy&sig=%2F6JMTslVsouwmBHBH%2BDiC%2BYivmfCdO%2FmlbgNNSdHXww%3D",2020,1
"PA1150106","Pennsylvania American Water Co-Coatesville District","Caln Township","Pennsylvania American Water Co-Coatesville District",2020-05-01,"2020","wastewater","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC%20WastewaterTariff%20No.%2016%20Supplement%2018%20-%2005.01.20.pdf?sr=b&si=DNNFileManagerPolicy&sig=aDh4y3vc5mLT4K8j9e%2FWiu0XnrrAlK4S67oWV6MuIxc%3D",2020,2
"PA1150106","Pennsylvania American Water Co-Coatesville District","Coatesville City","Pennsylvania American Water Co-Coatesville District",2020-05-01,"2020","wastewater","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC%20WastewaterTariff%20No.%2016%20Supplement%2018%20-%2005.01.20.pdf?sr=b&si=DNNFileManagerPolicy&sig=aDh4y3vc5mLT4K8j9e%2FWiu0XnrrAlK4S67oWV6MuIxc%3D",2020,2
"PA1150106","Pennsylvania American Water Co-Coatesville District","East Fallowfield Township","Pennsylvania American Water Co-Coatesville District",2020-05-01,"2020","wastewater","https://dnnh3qht4.blob.core.windows.net/portals/12/Rates/PAWC%20WastewaterTariff%20No.%2016%20Supplement%2018%20-%2005.01.20.pdf?sr=b&si=DNNFileManagerPolicy&sig=aDh4y3vc5mLT4K8j9e%2FWiu0XnrrAlK4S67oWV6MuIxc%3D",2020,2
