"PWSID","PWS_NAME","NPM_CANDIDATE","PRIMACY_AGENCY_CODE","EPA_REGION","SEASON_BEGIN_DATE","SEASON_END_DATE","PWS_ACTIVITY_CODE","PWS_DEACTIVATION_DATE","PWS_TYPE_CODE","CDS_ID","GW_SW_CODE","OWNER_TYPE_CODE","POPULATION_SERVED_COUNT","PRIMACY_TYPE","PRIMARY_SOURCE_CODE","IS_GRANT_ELIGIBLE_IND","IS_WHOLESALER_IND","IS_SCHOOL_OR_DAYCARE_IND","SERVICE_CONNECTIONS_COUNT","SUBMISSION_STATUS_CODE","ORG_NAME","CITY_NAME","ZIP_CODE","COUNTRY_CODE","STATE_CODE","SOURCE_WATER_PROTECTION_CODE","SOURCE_PROTECTION_BEGIN_DATE","OUTSTANDING_PERFORMER","OUTSTANDING_PERFORM_BEGIN_DATE","CITIES_SERVED","COUNTIES_SERVED","PWSID_STATE"
"NC0136189","SKYLAND DR WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","53","State","GW","Y","N","N","21","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136122","DALEWOOD-MONTERAY WTR SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","142","State","GW","Y","N","N","56","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136262","BRIAR CREEK S/D","Y","NC","4","","","A","","CWS","","GW","P","140","State","GW","Y","N","N","55","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOUNT HOLLY","Gaston","nc"
"NC0136261","FOX RUN S/D","Y","NC","4","","","A","","CWS","","GW","P","516","State","GW","Y","N","N","203","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC2036014","DOVE MEADOWS S/D","Y","NC","4","","","A","","CWS","","GW","P","48","State","GW","Y","N","N","19","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136397","CAMERON POINT S/D","Y","NC","4","","","A","","CWS","","GW","P","86","State","GW","Y","N","N","34","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136329","PINEVIEW S/D","Y","NC","4","","","A","","CWS","","GW","P","58","State","GW","Y","N","N","23","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136324","RAINTREE S/D","Y","NC","4","","","A","","CWS","","GW","P","485","State","GW","Y","N","N","191","Y","ISON, LAURIE T","DENVER","28037","US","NC","N","","","","GASTONIA","Gaston","nc"
"NC3041021","THE VINEYARDS AT SUMMERFIELD SD","Y","NC","4","","","A","","CWS","","GW","P","283","State","GW","Y","N","N","113","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SUMMERFIELD","Guilford","nc"
"NC3041020","LENNOX WOODS S/D","Y","NC","4","","","A","","CWS","","GW","P","295","State","GW","Y","N","N","116","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SUMMERFIELD","Guilford","nc"
"NC0113232","FIELDSTONE/COLD SPRINGS DEV","Y","NC","4","","","A","","CWS","","GW","P","201","State","GW","Y","N","N","79","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","CONCORD","Cabarrus","nc"
"NC0136353","RIVERTON PLACE SD","Y","NC","4","","","A","","CWS","","GW","P","76","State","GW","Y","N","N","30","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136351","WOODLAND BAY S/D","Y","NC","4","","","A","","CWS","","GW","P","74","State","GW","Y","N","N","29","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC3041058","PEARMAN ESTATES","Y","NC","4","","","A","","CWS","","GW","P","61","State","GW","Y","N","N","24","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","OAK RIDGE","Guilford","nc"
"NC0136347","WATTS S/D","Y","NC","4","","","A","","CWS","","GW","P","48","State","GW","Y","N","N","19","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","STANLEY","Gaston","nc"
"NC0136287","WESLEY ACRES  NO 2","Y","NC","4","","","A","","CWS","","GW","P","168","State","GW","Y","N","N","66","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136280","OLD SOUTH LANE S/D","Y","NC","4","","","A","","CWS","","GW","P","30","State","GW","Y","N","N","13","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136208","QUAIL RIDGE S/D","Y","NC","4","","","A","","CWS","","GW","P","142","State","GW","Y","N","N","56","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136146","FOREST POINTE S/D","Y","NC","4","","","A","","CWS","","GW","P","107","State","GW","Y","N","N","42","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0145160","TUXEDO WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","168","State","GW","Y","N","N","66","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","TUXEDO","Henderson","nc"
"NC0136354","RUSTIC TRAILS S/D","Y","NC","4","","","A","","CWS","","GW","P","127","State","GW","Y","N","N","50","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","BELMONT","Gaston","nc"
"NC0160265","MOUNTAIN POINT S/D","Y","NC","4","","","A","","CWS","","GW","P","130","State","GW","Y","N","N","51","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","CHARLOTTE","Mecklenburg","nc"
"NC0241238","FOXBURY MEADOWS S/D","Y","NC","4","","","A","","CWS","","GW","P","79","State","GW","Y","N","N","31","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","OAK RIDGE","Guilford","nc"
"NC0241237","THE FARMS AT SUMMERFIELD","Y","NC","4","","","A","","CWS","","GW","P","46","State","GW","Y","N","N","18","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SUMMERFIELD","Guilford","nc"
"NC0241234","HENSON FARMS S/D","Y","NC","4","","","A","","CWS","","GW","P","251","State","GW","Y","N","N","99","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SUMMERFIELD","Guilford","nc"
"NC0155116","CORAL PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","40","State","GW","Y","N","N","16","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","LINCOLNTON","Lincoln","nc"
"NC0149104","CARDINAL ACRES","Y","NC","4","","","A","","CWS","","GW","P","127","State","GW","Y","N","N","50","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0392236","AMBER ACRES","Y","NC","4","","","A","","CWS","","GW","P","239","State","GW","Y","N","N","94","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","KNIGHTDALE","Wake","nc"
"NC0392400","STEWARTS RIDGE S/D","Y","NC","4","","","A","","CWS","","GW","P","125","State","GW","Y","N","N","49","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","WENDELL","Wake","nc"
"NC0392324","HIDDEN HOLLOW S/D","Y","NC","4","","","A","","CWS","","GW","P","123","State","GW","Y","N","N","48","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","KNIGHTDALE","Wake","nc"
"NC0425132","FAIRFIELD HARBOUR","Y","NC","4","","","A","","CWS","","GW","P","4610","State","GW","Y","N","N","1877","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","BRIDGETON","Craven","nc"
"NC0353123","QUAIL RIDGE WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","465","State","GW","Y","N","N","178","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","SANFORD","Lee","nc"
"NC0363115","SHERWOOD PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","248","State","GW","Y","N","N","99","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","ABERDEEN","Moore","nc"
"NC0363112","WHISPERING PINES DEVELOPMENT","Y","NC","4","","","A","","CWS","","SW","P","4178","State","SWP","Y","N","N","1645","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","WHISPERING PINES","Moore","nc"
"NC0392099","JORDAN WOODS S/D","Y","NC","4","","","A","","CWS","","GW","P","70","State","GW","Y","N","N","34","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","GARNER","Wake","nc"
"NC0416163","BRANDYWINE BAY","Y","NC","4","","","A","","CWS","","GW","P","2189","State","GW","Y","N","N","862","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","MOREHEAD CITY","Carteret","nc"
"NC0136203","WINNINGFIELD S/D","Y","NC","4","","","A","","CWS","","GW","P","28","State","GW","Y","N","N","11","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","DALLAS","Gaston","nc"
"NC0136199","VALLEYDALE S/D","Y","NC","4","","","A","","CWS","","GW","P","107","State","GW","Y","N","N","42","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136198","SUNSET PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","216","State","GW","Y","N","N","85","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136139","GREEN ROAD WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","38","State","GW","Y","N","N","15","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","STANLEY","Gaston","nc"
"NC0136138","GREEN MEADOWS/HEATHER ACRES SD","Y","NC","4","","","A","","CWS","","GW","P","264","State","GW","Y","N","N","104","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136135","FONTAIN VILLAGE","Y","NC","4","","","A","","CWS","","GW","P","287","State","GW","Y","N","N","113","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136133","FLEETWOOD ACRES S/D","Y","NC","4","","","A","","CWS","","GW","P","266","State","GW","Y","N","N","105","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0149193","RIVER PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","594","State","GW","Y","N","N","234","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149191","ASHLEY WOODS S/D","Y","NC","4","","","A","","CWS","","GW","P","97","State","GW","Y","N","N","38","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149190","HARBOR VIEW S/D","Y","NC","4","","","A","","CWS","","GW","P","516","State","GW","Y","N","N","203","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149189","DOOLIE MEADOWS S/D","Y","NC","4","","","A","","CWS","","GW","P","56","State","GW","Y","N","N","22","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0145144","FOX RIDGE S/D","Y","NC","4","","","A","","CWS","","GW","P","457","State","GW","Y","N","N","180","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","HENDERSONVILLE","Henderson","nc"
"NC0149186","BEACON POINTE S/D","Y","NC","4","","","A","","CWS","","GW","P","117","State","GW","Y","N","N","46","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149182","DIAMOND HEAD S/D","Y","NC","4","","","A","","CWS","","GW","P","1433","State","GW","Y","N","N","564","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149181","ST ANDREWS S/D","Y","NC","4","","","A","","CWS","","GW","P","84","State","GW","Y","N","N","33","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149179","PINE ISLE/NORTHSHORE","Y","NC","4","","","A","","CWS","","GW","P","415","State","GW","Y","N","N","162","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0149177","MALIBU POINTE S/D","Y","NC","4","","","A","","CWS","","GW","P","246","State","GW","Y","N","N","97","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0145155","RAMBLING RIDGE S/D","Y","NC","4","","","A","","CWS","","SW","P","200","State","SWP","Y","N","N","136","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","ETOWAN","Henderson","nc"
"NC0155103","LONG SHOALS WATER SYSTEM","Y","NC","4","","","A","","CWS","","SW","P","188","State","SWP","Y","N","N","75","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","LINCOLNTON","Lincoln","nc"
"NC3041055","ARMFIELD S/D PHASE IB","Y","NC","4","","","A","","CWS","","GW","P","86","State","GW","Y","N","N","34","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SUMMERFIELD","Guilford","nc"
"NC0392095","AMHERST S/D","Y","NC","4","","","A","","CWS","","GW","P","325","State","GW","Y","N","N","128","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","FUQUAY-VARINA","Wake","nc"
"NC0392346","AMBER ACRES NORTH S/D","Y","NC","4","","","A","","CWS","","GW","P","752","State","GW","Y","N","N","296","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","KNIGHTDALE","Wake","nc"
"NC0326342","TANGLEWOOD ESTATES S/D","Y","NC","4","","","A","","CWS","","GW","P","309","State","GW","Y","N","N","118","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","FAYETTEVILLE","Cumberland","nc"
"NC0332121","HEATHER GLEN S/D","Y","NC","4","","","A","","CWS","","GW","P","255","State","GW","Y","N","N","103","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","DURHAM","Durham","nc"
"NC0353101","CAROLINA TRACE WATER SYSTEM","Y","NC","4","","","A","","CWS","","SW","P","4160","State","SWP","Y","N","N","1660","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","SANFORD","Lee","nc"
"NC0351160","WHITE OAK PLANTATION","Y","NC","4","","","A","","CWS","","SW","P","526","State","SWP","Y","N","N","207","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","CLAYTON","Johnston","nc"
"NC0351189","BUFFALO CREEK S/D","Y","NC","4","","","A","","CWS","","GW","P","721","State","GW","Y","N","N","284","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","ZEBULON","Johnston","nc"
"NC0351187","RIVERWOOD S/D","Y","NC","4","","","A","","CWS","","GW","P","490","State","GW","Y","N","N","193","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","CLAYTON","Johnston","nc"
"NC0188116","SHERWOOD FOREST WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","610","State","GW","Y","N","N","250","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","BREVARD","Transylvania","nc"
"NC0188104","CONNESTEE FALLS","Y","NC","4","","","A","","CWS","","GW","P","3363","State","GW","Y","N","N","1344","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","BREVARD","Transylvania","nc"
"NC0150113","FAIRFIELD SAPPHIRE","Y","NC","4","","","A","","CWS","","GW","P","2882","State","GW","Y","N","N","1552","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","CASHIERS","Jackson","nc"
"NC7065035","MASON LANDING S/D","Y","NC","4","","","A","","CWS","","GW","P","43","State","GW","Y","N","N","17","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","WILMINGTON","New Hanover","nc"
"NC4051012","WINSTON POINTE S/D","Y","NC","4","","","A","","CWS","","SW","P","737","State","SWP","Y","N","N","290","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","CLAYTON","Johnston","nc"
"NC0235125","WILDERS VILLAGE S/D","Y","NC","4","","","A","","CWS","","GW","P","127","State","GW","Y","N","N","50","Y","ROLLINS, MARY","CHARLOTTE","28224","US","NC","","","","","BUNN","Franklin","nc"
"NC0279410","JACOB`S CRK NURSING AND REHAB CENTER","Y","NC","4","","","A","","CWS","","GW","P","235","State","GW","Y","N","N","1","Y","KNIGHT, SHANNON","MADISON","27025","US","NC","","","","","MADISON","Rockingham","nc"
"NC0467010","JACKSONVILLE CITY OF","Y","NC","4","","","A","","CWS","","GW","L","45712","State","GW","Y","N","N","17997","Y","CRAM, JOSEPH M","JACKSONVILLE","28541","US","NC","","","","","JACKSONVILLE","Onslow","nc"
"NC0136255","HEATHER GLEN/HIGHLAND","Y","NC","4","","","A","","CWS","","SW","P","132","State","SWP","Y","N","N","52","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","BELMONT","Gaston","nc"
"NC0136184","RIDGEVIEW PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","43","State","GW","Y","N","N","17","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136182","COUNTRY ACRES/SOUTHGATE","Y","NC","4","","","A","","CWS","","SW","P","668","State","SWP","Y","N","N","263","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136178","MALLARD CROSSING S/D","Y","NC","4","","","A","","CWS","","GW","P","173","State","GW","Y","N","N","68","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136250","CEDAR VALLEY","Y","NC","4","","","A","","CWS","","GW","P","66","State","GW","Y","N","N","26","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","DALLAS","Gaston","nc"
"NC0136115","CHAPELWOOD ACRES S/D","Y","NC","4","","","A","","CWS","","GW","P","43","State","GW","Y","N","N","17","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136114","CEDARWOOD ACRES","Y","NC","4","","","A","","CWS","","GW","P","147","State","GW","Y","N","N","59","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","DALLAS","Gaston","nc"
"NC0136112","CARMEL PARK","Y","NC","4","","","A","","CWS","","GW","P","107","State","GW","Y","N","N","42","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136389","BEACON HILLS SD","Y","NC","4","","","A","","CWS","","GW","P","109","State","GW","Y","N","N","43","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136386","HICKORY CREEK/ STARRLAND W/S","Y","NC","4","","","A","","CWS","","GW","P","528","State","GW","Y","N","N","208","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136385","SOUTHBOURNE/ROLLING HILLS S/D","Y","NC","4","","","A","","CWS","","GW","P","137","State","GW","Y","N","N","54","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0136384","WALKER HEIGHTS S/D","Y","NC","4","","","A","","CWS","","GW","P","234","State","GW","Y","N","N","92","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","GASTONIA","Gaston","nc"
"NC0161104","SWISS PINE LAKES","Y","NC","4","","","A","","CWS","","SW","P","185","State","SWP","Y","N","N","62","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","SPRUCE PINE","Mitchell","nc"
"NC0230109","SHEFFIELD PARK S/D","Y","NC","4","","","A","","CWS","","GW","P","79","State","GW","Y","N","N","31","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOCKSVILLE","Davie","nc"
"NC0286156","WEDGEWOOD/TOWN AND COUNTRY WOODS","Y","NC","4","","","A","","CWS","","GW","P","587","State","GW","Y","N","N","231","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0286155","MEADOW VIEW ESTATES S/D","Y","NC","4","","","A","","CWS","","GW","P","51","State","GW","Y","N","N","20","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0286154","DEERFIELD S/D","Y","NC","4","","","A","","CWS","","GW","P","46","State","GW","Y","N","N","18","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0286151","WOODCREEK S/D","Y","NC","4","","","A","","CWS","","GW","P","119","State","GW","Y","N","N","47","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0286150","WALNUT TREE S/D","Y","NC","4","","","A","","CWS","","GW","P","112","State","GW","Y","N","N","44","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOUNT AIRY","Surry","nc"
"NC0286149","HILLCREST/MCBRIDE HEIGHTS S/D","Y","NC","4","","","A","","CWS","","GW","P","493","State","GW","Y","N","N","194","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0286148","BRITISH WOODS","Y","NC","4","","","A","","CWS","","GW","P","51","State","GW","Y","N","N","20","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MT AIRY","Surry","nc"
"NC0149169","HERONWOOD S/D","Y","NC","4","","","A","","CWS","","GW","P","371","State","GW","Y","N","N","146","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","STATESVILLE","Iredell","nc"
"NC0149168","MALLARD HEAD CONDOMINIUMS","Y","NC","4","","","A","","CWS","","GW","P","102","State","GW","Y","N","N","40","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MOORESVILLE","Iredell","nc"
"NC0145127","HOOPERS VALLEY ESTATES","Y","NC","4","","","A","","CWS","","SW","P","220","State","SWP","Y","N","N","88","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","ARDEN","Henderson","nc"
"NC0149163","TIMBERBROOK S/D","Y","NC","4","","","A","","CWS","","GW","P","61","State","GW","Y","N","N","24","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","STATESVILLE","Iredell","nc"
"NC0149162","MALLARD HEAD S/D","Y","NC","4","","","A","","CWS","","SW","P","828","State","SWP","Y","N","N","326","Y","ISON, LAURIE T","DENVER","28037","US","NC","N","","","","MOORESVILLE","Iredell","nc"
"NC0149155","WESTOVER S/D","Y","NC","4","","","A","","CWS","","GW","P","335","State","GW","Y","N","N","132","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","STATESVILLE","Iredell","nc"
"NC0156128","WOODLAWN HEIGHTS WATER SYSTEM","Y","NC","4","","","A","","CWS","","GW","P","315","State","GW","Y","N","N","57","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MARION","McDowell","nc"
"NC0160329","GLENCROFT S/D","Y","NC","4","","","A","","CWS","","GW","P","112","State","GW","Y","N","N","44","Y","ISON, LAURIE T","DENVER","28037","US","NC","","","","","MINT HILL","Mecklenburg","nc"
